hour,SOC,DOC,MBC
0.0,75.4745863635337,0.0001,3.379344255362848
5.0,82.61117010241571,0.42825674086547705,1.5472274961638093
10.0,79.67489866320788,0.733302349102348,2.510369023326448
15.0,81.71030556679123,1.3437286104069333,1.157074816813055
20.0,86.94990213754711,0.5405479269280197,2.0438617267891903
25.0,72.02942706687003,0.5032092434247637,2.7396259889796597
30.0,70.68944453939498,1.7336013445464191,3.1939285065629264
35.0,70.4766929431218,1.5466162603130638,3.427035076100779
40.0,77.5919044190875,2.1529984509608613,3.3805554319866484
45.0,71.62127468138893,1.4432081375507193,2.707431285746223
50.0,68.8828824092263,2.3005462798965604,2.5157059262817563
55.0,70.39337554858275,0.8808415489288701,2.202889704931285
60.0,72.18528099839928,2.1291911603880846,1.747125887564689
65.0,76.50342146418741,3.2523951143579275,2.202997156972138
70.0,66.07080161591378,2.3323002583903776,3.7679440420500696
75.0,56.45572259280476,1.7062266888422974,1.5536095316652507
80.0,74.99798104307295,2.3687710743103567,1.930518015323735
85.0,72.47012529136572,2.11531749227892,2.243336375342733
90.0,62.46087987785257,4.160127459573992,2.8406243003769465
95.0,70.94034185190992,3.2174355079682377,3.611975581844202
100.0,58.629277787609,3.388761319557654,1.7030898936974368
105.0,65.40571771715355,2.7163470437989528,2.8430759161159553
110.0,67.12261648277472,2.884160540025271,2.731340799130153
115.0,62.56294676278657,5.260512885612476,2.438686464928462
120.0,76.93174739192989,2.517079776571797,2.2823810950937062
125.0,67.81083225468251,3.683874370210652,3.1444413876822033
130.0,69.87425434265496,3.053929878428743,2.600087127442724
135.0,57.4720147542868,4.584441518201508,3.0443084418316206
140.0,59.03087781473833,3.2723396144705794,2.7573108607914287
145.0,61.78853599429446,3.8285112692991805,3.04663982717048
150.0,70.33434664138795,4.641642984884595,3.2986935606965377
155.0,66.16042819790545,4.8735121755603625,3.6907531466574652
160.0,67.84543761956319,3.736712823548686,2.688411320503572
165.0,67.90612853509064,3.9001460296049384,2.306792721883541
170.0,71.9531664521083,3.7519003180983272,4.1351751023634
175.0,63.90351189699667,5.046877460450283,3.4381486625229645
180.0,60.489941319836284,4.774025322797481,3.8345275318085568
185.0,68.3751074071025,5.315043745834404,3.401445224418376
190.0,72.70228695285594,5.639432212365707,3.1047167515174516
195.0,68.07663019143459,5.710759487820469,4.171236340432889
200.0,74.45702918902377,4.790811792079192,4.145392976839833
205.0,62.4282466311155,4.415286999869309,4.559391018267765
210.0,76.88898002100738,4.576857187346061,3.9413741782597986
215.0,69.13971213483426,6.55107994275888,4.1970025162473465
220.0,68.73611725036086,6.1203869922925485,3.2838031747505694
225.0,69.10807545464233,5.658893831213289,3.9383397904818063
230.0,61.962510885949094,6.364030936672185,4.574533262729251
235.0,59.62098573967935,5.883551565113253,3.303024700372564
240.0,67.31600377640301,6.077970442899753,4.327457974272431
245.0,67.16500574521207,5.813600884346426,5.4316419027010765
250.0,65.61705162481437,7.099912883474205,4.250152657088773
255.0,70.92226163611545,6.678879259939301,4.284365842493322
260.0,54.686721343852895,6.113343165880144,4.522370650617537
265.0,67.66261322380879,6.08237755844442,4.094147294013945
270.0,63.123966017430455,6.925971723377715,3.762110470512577
275.0,67.39267064213708,6.703530209864786,5.469957521713214
280.0,73.44645244453606,7.136622658099034,4.410525879440923
285.0,65.01357459880701,5.14348778601847,5.259285839323059
290.0,64.25340209477083,7.188169307329554,4.796083261983328
295.0,53.96845857812247,7.628092918536247,3.986448606353114
300.0,72.43418423684064,5.39000575348304,5.339805773681621
305.0,62.35006362982492,7.010098806077403,4.8921121371023695
310.0,66.20421077891001,7.012653923045079,4.890105140062987
315.0,58.77694257330653,6.209971094056046,4.303012843230533
320.0,68.81303003669404,6.77167778095065,4.834939014761644
325.0,67.08173637067728,7.3224692598839995,4.094692520814869
330.0,56.62821623261991,6.118087878396209,4.50897186080475
335.0,69.68398892356242,6.7047202563443,5.647554950196019
340.0,50.71504728471973,6.8680165542318425,4.862202164685317
345.0,62.933467732432305,8.290137880963298,5.531808274732157
350.0,56.04287925260291,8.09180844988727,5.914810362696339
355.0,56.71336388574739,8.269031191551221,5.299763051715625
360.0,48.78055416417231,8.084970276816785,4.717552650898275
365.0,58.30491690144331,7.1549297102573535,5.741861030490078
370.0,61.71087484594029,8.508056418528417,5.503769481411867
375.0,53.890306280002505,7.193793037838232,4.8941269865719255
380.0,52.554757495011074,6.381801600410177,5.158488770306628
385.0,47.197957439707544,7.172648740310494,4.642256491469318
390.0,54.525609371624356,8.93278101272391,4.911574781063215
395.0,47.25698502054249,7.637682499489796,5.0838613977840135
400.0,59.6998080011401,8.413744174678643,4.258497656503372
405.0,51.572481665406315,7.990023893081686,4.909725688200772
410.0,50.876528857748085,8.502633091528898,4.940422024032741
415.0,48.39474439014556,7.702874206987541,4.641438212522909
420.0,55.5701573793976,7.838589784354594,5.68755477208153
425.0,49.95722914991276,9.221414343393532,5.491512602594012
430.0,55.29759687527729,7.876921577756496,4.481807807876147
435.0,46.871545625530764,8.894506504200608,5.41371631119506
440.0,48.314969728285725,7.100192770796863,6.448481134368307
445.0,56.778005787725064,8.967855189588313,5.907609100187935
450.0,42.75332726683714,7.3269379633810265,5.514793361384697
455.0,61.1754854345528,9.503126402238882,4.903765731729238
460.0,50.977918703525894,9.097343733416754,4.748446123610552
465.0,48.97616981265054,7.647450568486467,5.769651201816962
470.0,58.38235948087872,8.70023874564578,5.521486112026866
475.0,44.002932080189915,8.00048490523495,7.168636954817353
480.0,62.81013875370825,7.9650110784246895,5.684442469741898
485.0,53.19662032134895,8.08129188003663,5.127415367622602
490.0,47.15728572477321,7.525975308161699,6.125435582058608
495.0,40.78276666559363,9.649967674958091,5.670158297852001
500.0,47.567581257336904,8.374129322302588,5.167892907127036
505.0,52.190961449058776,7.799147439193809,6.17461572045718
510.0,47.40420884803101,8.824984370285641,6.719302721202686
515.0,57.09089938252966,9.260012974583502,6.341976174338634
520.0,50.57748072591884,8.22655381214689,5.380351631107143
525.0,49.35766882779231,7.388058507503187,6.764088659474622
530.0,52.72921804558268,6.718218902265597,5.176308436817855
535.0,46.30449526263016,7.700753647325856,7.081126576250808
540.0,54.65777400232269,9.006382607837953,6.510444610384038
545.0,46.55488511602948,8.5318064874652,5.722125092252648
550.0,55.70886844846309,8.53331273050097,6.924715966183643
555.0,51.87107174305052,7.100812179999243,6.1679669326880004
560.0,37.43650469501745,8.279462583834844,6.503671545214421
565.0,52.152878662677104,8.904956149074694,5.49869775873165
570.0,42.87504984725408,7.573537984217022,6.418751662056063
575.0,42.175695682797766,8.018192588395285,6.776769250218182
580.0,51.36084235419532,8.84197167454425,5.929546298198206
585.0,43.425354833571944,8.495711417640202,6.6488352177232555
590.0,48.823031067936554,8.560059313693092,5.913548275041882
595.0,45.31980688279574,8.42878903369144,6.740234772305604
600.0,38.5470521172008,8.74778555982617,7.91296373637789
605.0,55.97585009395149,8.921215418232842,7.549510854661493
610.0,46.58017934342715,8.310007652496367,7.199606120876428
615.0,43.358948693750385,9.881805415685545,6.761595033167348
620.0,50.04984994022964,8.9727705054301,6.433682412349537
625.0,49.202857622816275,9.270859623486134,7.278359172993039
630.0,47.00778220288569,9.202728936723721,8.367614960574492
635.0,48.67792921790037,8.402225910360004,6.226215925263412
640.0,48.344259320382804,9.277491603290382,7.014300823631136
645.0,53.33870024083673,8.007520059552892,6.927842507482734
650.0,57.89701817979888,9.496054600316922,7.551013014462461
655.0,45.62027630834506,9.663679682290612,6.7909484353530924
660.0,48.560010355141806,9.112179948292297,7.095144170540589
