hour,SOC,DOC,MBC,CO2
0.0,53.460368148086815,2.0124903826359675,2.894884773172287,0.013060028882874726
5.0,48.046785068172476,0.3586704129086665,2.7112712791304814,0.021221023246642438
10.0,47.75938496575667,0.0001,3.0708373314171427,0.017229559213155585
15.0,52.79745997962847,2.6259407474070344,2.923813692080652,0.007301236456472909
20.0,56.56766208999049,1.4158014356813444,2.902141909380356,0.00847863095740702
25.0,37.86401650740433,1.4905369615539112,3.057262872028954,0.014808828415131923
30.0,48.591761052978015,1.1654251988949695,3.4025421218653005,0.021748344213990734
35.0,44.6479560903165,0.029362751796101483,2.0724318757003712,0.013640526922056513
40.0,46.058957431803535,2.0304262385727117,3.3257110125311966,0.004535463153207084
45.0,54.528735974852964,1.5540393022104775,4.0975257110011,0.00616476436830905
50.0,47.83535083849164,2.484809849855643,4.007712091607668,0.01606720255604224
55.0,51.59916186755579,4.073193531144848,3.196725256448641,0.019019478868953592
60.0,47.920009481619395,3.019022005121009,4.179945227091996,0.012318240998349404
65.0,43.79108130252319,0.519358654266119,3.642354318721774,0.0042533522025525825
70.0,44.87270584813822,2.4467762842209795,4.244926244244649,0.008886281190963354
75.0,49.38434077531521,3.066841917215708,4.060603459375378,0.018820635934748208
80.0,47.10029346055315,2.9198669475599877,2.931134356562038,0.021317309718325312
85.0,47.814023900256586,3.2254206193784776,3.6487587545066815,0.010794135407587085
90.0,43.927888136147345,1.1277769796715478,4.191141036927934,0.007700406430916078
95.0,52.71996619964909,2.9176822383965657,4.9380948487283405,0.008223215808865706
100.0,51.896262419369805,1.8476347094274477,3.491546645602331,0.0211120865136272
105.0,41.05665905641345,1.6278942788567217,4.370088602323151,0.018260245011005986
110.0,43.34620865214121,0.0001,5.44005027901155,0.013597167909522818
115.0,44.287832488162664,0.0001,4.807547005561272,0.005665047207277864
120.0,44.67422907306422,1.6946906798998698,4.729186628141584,0.008947379753351036
125.0,52.57049445239915,1.3009241759432884,5.771414140662339,0.021030428597962263
130.0,54.402709109909495,2.241313271057659,4.467442086733104,0.019393242780557905
135.0,50.207255121787504,1.813727016670481,5.159630651620083,0.010589990044477032
140.0,50.36741323618462,1.9687124216507486,4.914371816486572,0.00948223076708124
145.0,50.0468069870461,1.8312938628073785,4.347483722011679,0.015541018829003855
150.0,54.29756493892844,1.414583624771431,4.88444676341944,0.0263477757015319
155.0,47.23803523069202,2.806441206115417,3.3897930684542343,0.01684181299352886
160.0,52.503434341095144,2.492351763860954,3.8931417754524866,0.006561939482315367
165.0,55.70799833090219,3.8216680128239036,4.359111191523462,0.0131781283787104
170.0,54.149981142617385,1.7520018333180916,5.021669282366061,0.018992415775219065
175.0,51.84877136310373,2.062619468159078,5.412789039553614,0.024174904996057837
180.0,47.74804831130834,1.2391099775358851,4.572766290249885,0.013481764086596234
185.0,49.20766665724735,3.535869036284364,3.7432554152809434,0.009506649069585682
190.0,46.41000235221927,2.917328462012999,4.623847773756995,0.016440702748547715
195.0,55.89685845288436,4.298437506212112,3.6205146843298595,0.023353441139854568
200.0,66.04958393398948,3.3195460133212964,3.8540914007105482,0.02475991117141848
205.0,57.4168728798508,2.8276959267900623,4.308697822587226,0.01224351110897972
210.0,64.08082940977766,2.479817254370496,4.51624796778587,0.010894463558169446
215.0,56.52091480396812,4.650938653512269,5.048164436333462,0.011807393209289679
220.0,59.40374981884903,3.108280994156506,5.568282047520038,0.023026327993365105
225.0,66.16912033161594,4.316371626659021,5.360968842084357,0.02216936788975459
230.0,49.93477310628409,3.48744146783422,5.5303385695301746,0.015301337625969191
235.0,47.521307481192665,2.1899239033359175,3.2845691561781374,0.011442481974657272
240.0,47.77679834502891,3.521536574872543,4.731907564715381,0.013916673190313564
245.0,55.75450134331728,2.9335876983069165,2.668151764422353,0.024786557149901172
250.0,57.119716504510635,3.448718702690154,4.616314536387377,0.016929828984498366
255.0,60.44739322477005,1.4177363773907194,4.887193520290426,0.010519280313348856
260.0,50.27047145397595,2.6881945174426343,3.954292940778104,0.010019586050240921
265.0,55.163947538496814,3.7602601483721596,3.3715356251818815,0.01602615871190997
270.0,60.77092828921353,3.9127587688714804,1.7419752838330822,0.025488832522639712
275.0,56.70944111358291,4.223087263004044,3.0626777226583615,0.02097524151651523
280.0,54.907355945060004,4.639700416536195,4.374894577744744,0.011656101998100157
285.0,60.73802083102999,3.0714368280308646,5.577853669189338,0.01205367358032937
290.0,55.32682641060077,2.7939052314095405,5.523861126220311,0.02274364987013685
295.0,57.56293482435218,3.2899333242059523,6.431786238598726,0.02968089837863256
300.0,54.62014601813037,3.86861740252065,5.656585077542978,0.016880227559819477
305.0,55.888573224555266,5.83411985408878,6.522953219220097,0.010172080731806412
310.0,58.331394283139076,7.282417185415498,6.148815286414009,0.018280550626093454
315.0,58.36207752006352,7.203237413222272,5.547107616875305,0.02169820756631936
320.0,51.182487923322974,6.77106916040315,6.660535592538508,0.025526509017430574
325.0,43.047794141927206,9.15299413070213,5.666774657048901,0.017673977759543675
330.0,48.48776804120863,7.111970102608815,6.826564640265189,0.007459224828182555
335.0,35.631291912846386,7.128967648981981,6.893134626447096,0.01278586351756006
340.0,43.30097094561766,6.608966002699932,8.309768836403865,0.022716039622173504
345.0,44.21424460984319,6.706826811901151,6.079621433150584,0.02375354055135832
350.0,45.20802805967286,6.4635806527826425,7.227991484090913,0.0096700594010342
355.0,39.13286902315605,5.676005888144343,5.575618765342979,0.006632678292914252
360.0,41.9935482885741,6.920002647725453,6.134329186463721,0.015965173979594204
365.0,36.15811168718422,7.138018727222677,3.81751838620392,0.026131669464027903
370.0,50.51103355548289,7.631175478960687,4.942213452260237,0.019779955231990595
375.0,42.17638180454454,9.031527279519743,3.8223727378152526,0.008611000149908288
380.0,53.108867720648526,7.401164345671846,3.458257750447899,0.008381689073367372
385.0,41.72977183717183,8.401705996051458,4.305991312834847,0.018010072333111398
390.0,51.936675701195846,9.11233425092571,3.2797640539187607,0.023003311565044964
395.0,44.332829777050634,8.24381620709153,1.5541222664691345,0.021488739729996813
400.0,42.02794296286111,10.37391063213006,1.2271585012441624,0.009554696176411312
405.0,35.34084322283488,10.204261570374788,3.9384099833301986,0.010263206788111323
410.0,38.28845980293795,8.71867715193985,5.932790976953386,0.02033484365703913
415.0,47.02991759100008,6.926152634671638,3.848260770993674,0.024011503721378127
420.0,40.725566764779224,8.637844661259475,4.908559053523601,0.014134225634613487
425.0,36.96547170246455,7.323505821603773,5.1701399704405375,0.009003996425217565
430.0,36.4247147497535,6.612038561366062,7.075083380946349,0.01494775154258517
