hour,SOC,DOC,MBC,CO2
0.0,58.01035530822861,15.240551286106067,2.9912133494106143,0.006599191108003038
5.0,44.05025167825572,15.819772584032071,5.305552332272663,0.01308453235400873
10.0,58.32697635466896,14.560480853472013,2.9499257195192348,0.009285726185000969
15.0,61.04653954592432,13.616103733337516,6.472355803987068,0.0036068878089789936
20.0,57.34745441764537,14.493674416893395,1.5250373234404084,0.005582101986765661
25.0,65.84091465381248,14.74611630762467,4.030883897799699,0.007077536328006418
30.0,54.90546839718642,14.290269390574437,3.762218220903904,0.012152025288505019
35.0,66.69540206420231,14.619451687772319,6.751165799243274,0.007043908993812354
40.0,44.1363401372271,14.17683781613145,1.8194464152644416,0.004099358568806664
45.0,48.83191857934965,11.772626974483984,5.122356328099379,0.004250970879332596
50.0,58.44839247665344,14.229244314864069,9.946750802812675,0.008464157908520375
55.0,57.8491765094884,13.998061878431033,3.118016369592515,0.013080359432811417
60.0,48.714008901380225,11.741990998205019,4.969156325766689,0.006809404610360343
65.0,56.01787279669081,12.696420369764974,4.562169319755164,0.0029851234513101317
70.0,67.43762943553013,12.957531464335714,7.07157379617623,0.0046889458686668346
75.0,57.01248322547987,12.291466947419512,14.232208113200565,0.011575885426975881
80.0,51.96999448016063,11.856870256601189,7.644599158143264,0.010298725005813428
85.0,63.62456558166775,11.999315476000165,9.474241313351119,0.004488731419815529
90.0,64.08348134270273,11.451607318737132,7.914239749182593,0.002701082264193389
95.0,45.06044871595611,10.618667999528096,6.397361775558122,0.005295081840856121
100.0,47.98003941059651,9.542129438818007,6.110708898366984,0.009462893716103527
105.0,57.9445444543803,10.879278612801695,9.771939253861488,0.008788929149384582
110.0,53.064093880421964,10.90419323504083,12.666689353484118,0.0037962972564237214
115.0,57.35755433727132,9.573367346394834,4.58603763305501,0.0019739989654038222
120.0,55.578259869463935,10.559726021494496,10.082554346196826,0.005046657853628396
125.0,58.10209459779519,11.49433636411787,8.634518673345097,0.011834055317828131
130.0,49.40785484359465,10.53925136834736,7.05458342023703,0.0087864094600845
135.0,41.04406315881824,9.52655430464425,11.237888670925269,0.003480472322530473
140.0,47.674947738388276,11.352215531265536,11.73471919552151,0.0021540144589715644
145.0,58.05495946930772,11.080672939841065,7.031973563575906,0.006446563307818995
150.0,42.86920853046626,11.920558721000996,9.623468796505575,0.011980489474644893
155.0,45.363625282955596,11.301565957082124,12.864181018812408,0.006739557260336666
160.0,62.75927284869463,13.06265954282062,8.710794674501443,0.0033303337096624395
165.0,63.439510415009124,11.111787221346145,8.305347506681972,0.003938825051673545
170.0,34.14995782746115,10.657297261843173,6.250391921066147,0.008560111681271269
175.0,50.31682233266893,11.471195055813201,7.665277682275643,0.010287086318296052
180.0,53.73782541260201,11.695204213290808,7.903963548021839,0.006049508376454085
185.0,37.54662268707472,12.819235199637157,8.706537291788955,0.0028450101680706436
190.0,44.883331362397996,11.696614015748478,6.256677759244784,0.0033788346881570095
195.0,45.6845165506167,11.056175233107155,5.920233854393832,0.009586773648147463
200.0,36.03615360053425,13.466310796556758,11.197638164186946,0.010488208271243221
205.0,53.0625267142938,13.040670870632058,7.938161901082157,0.005163374057393565
210.0,57.54013903515831,11.041733351031999,5.416562184825955,0.003425778399024113
215.0,37.57492503417661,10.517576297224977,7.669115493642279,0.005258663792321518
220.0,62.61304143784072,8.835540669932865,10.040738399614593,0.00977834545887741
225.0,45.07278735315559,9.267608567201032,7.306997310433111,0.009653605429871462
230.0,41.777275132490146,10.195244336210438,10.421336253346688,0.004686142168320579
235.0,46.03770039025448,10.943099681215836,9.140208256955225,0.0029776502247632576
240.0,47.52733924556269,9.732631257392592,6.334747484574979,0.0050592742696389525
245.0,45.83924254871352,11.378905619312281,2.593933205442019,0.011018914403627131
250.0,40.71171333843401,11.801014050330776,9.125692987296189,0.007920618729588259
255.0,46.929647562047144,11.614554408103572,8.068567375195723,0.0042389429701624294
260.0,34.95704709796797,9.800784965224363,7.6813368481707665,0.002955394454586745
265.0,51.091875616680404,10.897230694431666,13.249468485266592,0.0054623472211738295
270.0,37.78019552635694,10.004743595825522,8.847663065561864,0.011453240677421197
275.0,42.41477236745915,9.527843125149289,5.875245251599434,0.006696304739500794
280.0,30.27558868028212,9.69395016054929,7.628305557406819,0.002678440374124616
285.0,41.06622475167747,9.70400744753848,11.862717798550893,0.003587741693330931
290.0,40.11971216114559,9.468013822373328,12.006407122111206,0.008097060552345138
295.0,39.30163590158499,9.054360222980547,11.117131533301162,0.010242574476655348
300.0,57.558599744130234,10.40318142289976,6.695409450982736,0.005611922245880778
305.0,39.72559238337539,9.185060153246441,7.089904743955088,0.002717406752582556
310.0,57.851674436430166,9.894132625689283,11.711919050964301,0.0042754123745755565
315.0,49.68207117802798,9.210823458157314,12.293755689949313,0.010357234168746643
320.0,45.104114116400886,9.363895489291162,12.593996435843945,0.01096843938284148
325.0,54.196652844204564,9.847828677012673,11.598718778283548,0.004474097587758582
330.0,45.62246255303556,9.602721714728519,12.123446007234106,0.003044668091815796
335.0,55.863026974366534,9.822152396774516,12.892422493760579,0.005832854627390733
340.0,56.17128505616236,9.725553213196871,18.23589763376262,0.01122257009774917
345.0,62.99084991142503,8.832906190577827,13.611001995365372,0.009927070617473142
350.0,50.89571100552473,10.24118413189164,16.736472471930337,0.005394740252124021
355.0,63.49421993451873,9.676827543193422,17.938683493854438,0.005462841162937827
360.0,55.725163247317084,8.972707151598724,18.61867435989879,0.006664427318898322
365.0,44.97897403774998,9.233564101488609,15.724565455065378,0.013323004879089162
370.0,64.52726367939559,10.430695403687595,18.706607046407623,0.008294711400176213
375.0,46.13783931598931,8.616973662264789,14.202379493421997,0.004952347983474794
380.0,60.936242797171204,8.793804739730593,18.024933407807744,0.004118942722062172
385.0,53.3653092740701,9.730814626180855,16.496925668452803,0.008353251336217223
390.0,59.576046305883594,10.568864683032007,19.816966761731297,0.013065107640744214
395.0,41.43573072142836,7.816057266885737,20.485943072525277,0.007381033050823164
400.0,62.71018680179664,9.311412750708,20.52194729570326,0.0025361949787473335
405.0,58.80307757650641,10.517265269348346,18.95127314041042,0.0044277540336793665
410.0,50.01882044115922,10.24076919543642,19.7274917327126,0.010793401322562617
415.0,52.4595725351279,9.771570098689022,22.69623333313704,0.014027967003114324
420.0,61.80596064360148,10.425017277518913,17.319795662127753,0.006529752274133329
425.0,47.24826377182607,9.010480199164808,13.440287309407932,0.001945897416141408
430.0,56.28532027624138,10.884431367148661,18.587729704162875,0.005498123305822616
435.0,47.75304395116003,11.720908882415493,19.131184485732717,0.012843007947869748
440.0,47.86832389910639,13.123010061762983,20.167487171864934,0.01371784955260838
445.0,36.02233308506999,12.931553053587871,16.299730594195463,0.005524130903964336
450.0,57.63857068605255,13.839692182505065,22.857894261621546,0.002734794976340057
455.0,57.09078864887716,12.414136132752532,24.2157775328181,0.006096730413199026
460.0,54.858162770952084,12.437153744661877,21.348487015117072,0.014605249634543155
465.0,52.44594272495957,11.642402750877075,21.75138044495736,0.0142373315823795
470.0,49.3108305721005,13.121472048019692,21.294578666991118,0.0062339765812375715
475.0,59.220946556416344,12.990479480280055,19.704941252949418,0.003589627567578897
480.0,52.97244517840983,13.864919190451358,20.21202416424381,0.008719239481759292
485.0,56.94256554523506,12.701865307086758,23.98980235124405,0.01754575492786307
490.0,46.159008037483815,13.135497210779649,22.63777353093753,0.014403444573700666
495.0,53.829518520866635,12.271253082402799,25.17419447894979,0.005272529855099348
500.0,61.289272288883566,12.764562237001929,24.500418456043697,0.00393923383792447
505.0,55.39006792140482,11.753044269442121,22.558287680756713,0.011660506801287582
510.0,52.023764531587204,12.623863122746604,22.01924134986131,0.018038943639410086
515.0,65.13271814715101,11.78871247760287,26.780971024225344,0.012242489819671328
520.0,53.91360001973412,12.94815534882425,29.319046203509185,0.007095876758462347
525.0,55.35407229834241,14.289517107390804,25.526320033317333,0.00689709797521456
530.0,54.395412168923905,14.057193111861586,26.5966243183804,0.013540224249768184
535.0,48.54773175255463,14.534145354582487,24.719031690003327,0.01901493878707478
540.0,61.21574557852434,12.53778067785685,24.56042454380118,0.009418286053187655
545.0,67.07091705727333,13.495118637774857,27.863046450069245,0.004119714986970206
550.0,50.10490464446785,12.814748241060204,27.368296424193268,0.006854126048532644
555.0,66.85000032467615,12.792353639201448,26.79660857783027,0.015433895770591415
560.0,58.753556782339565,13.71990544709226,26.07098892038761,0.017155091295818676
565.0,66.52187731172255,13.004683181091677,23.280904778628322,0.007368964779518775
570.0,73.12719941518372,13.62528232010926,24.3448757394186,0.005299238167246879
575.0,66.47925768891903,11.758551237182921,22.27338136849789,0.008712091528448818
580.0,71.21510983077725,12.215020246074186,24.946591755268557,0.016291015692224825
585.0,58.79501377385101,12.797458894126748,24.388168082765564,0.016020158180569143
590.0,69.84398280546186,13.96978448268772,19.824227939786248,0.005929805563369215
595.0,56.94213424364952,12.320778404903596,22.321563888760497,0.004694220272794468
600.0,67.43062556729024,15.003898150885265,19.73081102289165,0.009372461370938088
605.0,45.9074854643715,14.418747845787134,16.702861069439983,0.019895883372757148
610.0,67.37800764003137,13.42882536653008,19.884843950968182,0.013584076192295815
615.0,59.706887181771776,14.8296097314833,19.77966028264797,0.0062605860386734
620.0,53.378467388434906,14.248630263933304,21.079687452401867,0.0052616136560639706
625.0,67.69022804919761,14.183447632598151,20.36818540110059,0.012880335690925084
630.0,63.42038595313785,14.184328068947078,19.586439557640226,0.020278578913504992
635.0,68.06678527936981,14.125875318171373,17.07924592691193,0.01145362116807765
640.0,62.29543651603027,14.878662713831323,23.20313823089905,0.006408235661625639
645.0,67.17894349684663,13.704634817172291,21.911404915430417,0.0055819193759261265
650.0,50.833119769514504,14.985750684147034,17.998247619456173,0.015284679989024365
655.0,51.08405492281434,13.991430929482648,20.35743342008651,0.01870155941649468
660.0,44.84192248543414,13.38046032656457,18.8701739767098,0.008930366905920067
665.0,47.810836863091524,14.78011140263608,18.084842548058557,0.005402001986115522
670.0,58.11191472890326,14.391898952255314,20.962741541491116,0.007384906539820967
675.0,50.57537152992022,14.747928539202546,18.442339855519556,0.017945941415599232
680.0,39.861964271533715,14.474279166638453,18.033520213711576,0.019447248283496827
685.0,41.477519300122175,15.169626437071768,17.815132343155476,0.008281069260115665
690.0,52.20079095020846,14.522300186123108,16.879953940343366,0.003908755737978647
695.0,44.02448038340765,13.48466297325963,18.488093519867626,0.00760815447299464
700.0,42.384654432167025,12.852579342214627,19.355165100820802,0.01769198722530774
705.0,56.9280680573559,14.101708417679935,16.019788527907615,0.016069045326043023
710.0,46.59094882833566,12.514827762981241,18.609525415447493,0.007405385108069783
