hour,SOC,DOC,MBC
0.0,61.76325859112632,0.45941728250156727,2.4939091135798677
5.0,60.33130491534731,0.08476910901053913,1.844326273156694
10.0,58.888982029234676,1.1968882640154377,1.546263709833468
15.0,62.760144148691445,1.7824348722402603,2.4168438507242733
20.0,60.204353536421436,1.9089232722880038,2.330294051351186
25.0,56.47095055359131,0.8079790980610122,2.0716436919805585
30.0,57.80845691419146,0.18214486482310255,1.33643061432051
35.0,62.6089487701787,1.9793416462266662,2.183613924269861
40.0,58.00104482519353,1.7507265062106254,1.8666001065788511
45.0,55.973166052986464,2.119531960958926,2.0009578688392033
50.0,58.550200616536856,1.7727907770903275,1.8290352706641886
55.0,59.87969350635797,1.6326207304330076,1.8463041712307406
60.0,57.735837602693856,1.5638436607185997,2.2195705527505254
65.0,66.82560269208496,3.6403573933561693,1.395967649269389
70.0,52.87820461827703,2.5558481776882913,1.7800353897245487
75.0,60.86793299015832,2.1325868182409584,1.5447940261102158
80.0,47.69098444237896,2.2216533692722966,1.839969394537254
85.0,53.53287099266083,3.547778418931466,2.6920341539156123
90.0,63.988388166314294,3.2333016864906727,1.9640083465688782
95.0,52.63546709297247,2.9777662201162642,1.8956375593071177
100.0,58.12621636924835,3.1356015111828235,2.2032714764464676
105.0,54.864877943700044,3.008089805877073,2.021527628043383
110.0,51.26902513845593,2.596148738339215,2.079702291881348
115.0,51.56713011008157,3.406405530797366,2.204366899621297
120.0,49.31475218123726,2.639275560406735,2.162605226199482
125.0,57.45178343634972,3.5904118500606788,2.3679017189797755
130.0,48.728841693928956,4.115525552147359,1.92231842930717
135.0,53.182894605736564,4.359337969209484,2.4113578917323055
140.0,54.360410774293804,4.566744867382508,1.4861206554248643
145.0,48.76043728750902,3.7435541512257604,2.316264392552899
150.0,54.09501922359591,4.451414564599398,1.5584973443886279
155.0,60.05699486083768,4.1195424036791755,2.3917948189836125
160.0,49.08864280136985,4.425868957578198,1.6274106930538155
165.0,49.67417656900267,3.7957261502473045,2.040884038905615
170.0,57.26689262329683,4.103428064961721,2.327019101497901
175.0,45.74094711929256,4.179620446444944,2.5478793195685143
180.0,45.066315056419924,4.287748637711136,2.3493471024872568
185.0,45.87205425039399,4.965674610479906,2.213632952323538
190.0,47.9580953394188,4.961236198422324,2.5805903177424425
195.0,51.51758420141301,3.701752246390159,2.660340731598591
200.0,44.97016126848214,4.932480459215161,1.9498963066275516
205.0,50.80283126477639,3.954344276405566,2.1972410379302616
210.0,47.78944813676084,4.7885689695858655,2.305490181712774
215.0,52.72282779758024,5.059174332283937,2.220983137163638
220.0,53.35754310491946,4.851953349105364,2.525178054177282
225.0,45.90140738226508,5.554419309792379,2.2313173317993247
230.0,50.38278047513508,6.280662223665743,2.5712104882311038
235.0,52.496529097721464,5.302934194078883,1.9484629165047678
240.0,53.94359797210216,5.404764785885962,3.193393265436388
245.0,49.828327375213945,6.267875033539001,1.7065995655232609
250.0,42.08848396121895,5.495532744564307,2.862201859741557
255.0,45.24295840548072,5.820760447665189,2.636674198561434
260.0,49.60000759390834,5.371804831713756,2.6028604485271374
265.0,44.80879474921415,4.785979762512697,2.7001627820913683
270.0,43.35787280108818,6.200041435585891,2.903412979566688
275.0,50.20664774863506,5.733789569857056,2.5317223660362993
280.0,41.970960056104715,4.984844285934478,2.565799991175837
285.0,41.319546960042594,5.441617335831027,3.4888510562904074
290.0,43.41743327842513,5.778393080596579,2.5401741248616014
295.0,40.85175425424998,5.586464924761296,3.155486226718399
300.0,44.19612647410227,6.119418133497535,2.5036092893371205
305.0,35.85049396587566,5.928999254420416,3.192362160897165
310.0,48.263723539349385,6.069950593516469,2.1985189796743123
315.0,42.46332669732151,5.640711749588426,3.22424523935584
320.0,36.28781993975129,7.122261385626977,2.684844015201656
325.0,41.64698570844982,5.205371233179926,2.685186440717797
330.0,47.82106016790985,6.379168945055629,3.1317157523171257
335.0,45.667211874456854,6.372424392493643,2.8438955380008983
340.0,44.51477321123832,6.11162900157375,3.7433328301012136
345.0,39.74398340926506,7.009326187100527,3.43008519912504
350.0,44.69255180405987,5.688615963649077,2.6414398028661985
355.0,33.53030187068518,5.997344987116527,2.6982807175893493
360.0,42.41102466217781,6.585460854005317,3.424433157533886
365.0,41.03213381330235,7.290612814601269,2.707500463003564
370.0,37.76830489977665,6.327785616857879,3.1721895431835447
375.0,35.16780289913373,6.230199671747118,3.2913705479006574
380.0,37.86662024082385,6.222878649477413,2.799542161011036
385.0,40.6928915200964,6.032553345607386,3.281040363630347
390.0,44.09670664871873,6.4384379551801825,3.1707717214406292
395.0,41.74373885016722,7.183091221030031,2.8215374976087073
400.0,37.672009309217415,7.144870101973523,3.201824527486597
405.0,41.88695623754415,6.4336217291780144,3.6835038898114414
410.0,34.67837073536248,7.111907591357294,3.2132056173073837
415.0,42.3063023152415,7.459002605173495,3.373232425324507
420.0,43.30837223857849,6.465417515319783,3.2898815694523518
425.0,32.08627605090301,8.168467084353765,3.9214087664546566
430.0,43.54550669009906,6.832558118002383,2.992340126335204
435.0,39.43664637384791,5.879645383462659,3.591451776119497
440.0,33.80531718352529,7.559155313997192,3.5621255729887564
445.0,36.53517162792541,6.7349591440071785,3.5953448423939296
450.0,33.34725607295084,6.800295125377147,3.623623667475676
455.0,34.42830033654296,6.800996618777962,3.661861454407238
460.0,32.345992973754676,7.543488115007023,3.9907203156211106
465.0,36.285302706204995,6.890231300823435,3.6546725138391674
470.0,30.712835622561514,5.826773114038672,3.2620284102777486
475.0,34.40647440293681,7.212423961124192,3.8058964242417264
480.0,29.07789681836335,5.867748369031612,3.7141301234987765
485.0,34.80037994503574,7.182476285725931,3.7930145829073583
490.0,32.21444756687648,7.418344052888289,3.322337588853741
495.0,38.218196715198765,6.206249210651643,3.9181068473521434
500.0,24.83804238243528,7.81837848491458,4.158095012448221
505.0,34.19210936025511,7.088074290524299,3.788777666260881
510.0,34.72586666903933,7.174399328775705,3.9224977742740363
515.0,25.087992853194162,7.22484138299911,4.007522189190308
520.0,37.45094109170393,7.901241437742275,3.9207121994871788
525.0,35.25181424988861,6.4933285858375935,3.8066011375827675
530.0,31.16267922565486,6.665824816754942,4.0812164604311505
535.0,36.20370940976087,6.689118636088787,3.5565084237553872
540.0,27.58959621150273,6.212337352084041,3.7566332022367566
545.0,32.43169000887107,6.6309673978588375,4.045030623278073
550.0,39.257955833841486,7.087133855355933,4.033112896068646
555.0,27.732687340810656,6.873593566494037,4.174550103373588
560.0,30.936992154469237,7.3273681196232,4.0395689921836375
565.0,31.117693248742537,6.282214782126905,3.8299649282579025
570.0,25.15113827585819,7.363974920145578,3.4407428154487376
575.0,28.245561674135416,7.682932058436529,4.00831120997856
580.0,30.567447521237966,7.517588795667324,3.9927591289447717
585.0,34.07542499889911,7.276868366701873,3.9412918017720817
590.0,29.578457702476285,8.06105233120815,4.220536802414004
595.0,28.388936326269874,6.671027730040666,4.955463518232807
600.0,28.62545612941007,6.475361849541096,3.7490770010942067
605.0,19.367827081206954,6.820845600263864,3.78675670217356
610.0,31.99110130906419,6.3457733484155066,4.288721057223217
615.0,25.857111303717947,8.1930941314385,4.2163911385206765
620.0,24.659091135577007,6.314692122662048,3.9009108937187644
625.0,34.402889676215,7.082506745266762,3.7736940749599484
630.0,23.699587145945678,6.543065941547405,3.6860203272047167
635.0,28.39533059281916,6.603191833029329,4.40591180420614
640.0,24.662864449925237,6.8317780018943886,3.529463979152411
645.0,27.797928865278312,6.968840860118785,3.655183647677677
650.0,31.565037686421377,6.365893685930547,4.597126702523528
655.0,31.659583803081915,6.347110469833644,4.55026240620152
660.0,30.361719477136006,6.6043964038507434,4.299094156811821
665.0,31.437884043379693,6.648794538750197,4.026752701925463
670.0,25.31825071829738,7.44534101746575,4.154342510326102
675.0,31.249930161361476,6.79056179653246,4.771035372575093
680.0,25.53352869496237,7.646085988634284,4.148271083971402
685.0,28.045004339712072,6.653307461095785,4.031888124492585
690.0,26.87905030728674,6.445287361799508,4.874002679156435
695.0,19.658316653177707,6.573099945394168,4.097139693474794
700.0,30.388037353830196,6.464544007294151,3.999235861004743
705.0,20.007199526681383,7.119161054894221,3.8170739651412213
710.0,25.512008620200916,7.055145904981361,4.1491230405082815
715.0,29.433164254481525,6.626534990961923,3.787145111825163
720.0,25.18482943702073,5.98972768335231,4.236890460936517
725.0,22.872022853133398,6.19435173287193,3.961576881290845
730.0,24.524536494912326,7.274462024414613,4.108522897569933
735.0,28.328986610126975,6.90119542109225,3.9031397063072104
740.0,24.00998487277931,6.733645737469899,3.698567683854285
745.0,21.644470188969212,7.27952294640119,4.445375241505883
750.0,26.072123278470116,6.2427402690763065,4.161598349315584
755.0,25.879849008827158,6.214889177190476,3.871926781924569
760.0,17.263862202861837,7.002610937978178,4.049841125278195
765.0,21.906985154206776,6.235564865701056,3.591298263871038
770.0,17.773918111258606,5.801183253869948,4.521297638895745
775.0,23.30209279350413,7.059199583106555,3.53075192155297
780.0,27.488578030998852,6.358154639994895,3.6738836584838443
785.0,26.23676465339481,7.235091232648691,3.6461881602980295
790.0,14.942781684004302,6.528950844683265,3.5618208827992763
795.0,29.42705663169003,6.612837669785105,4.218810423286227
800.0,21.428980058001397,6.5620679923656,3.8470480907821347
805.0,23.648350267678268,5.6531444295163045,4.122231569396639
810.0,24.10877431098718,6.101790921245563,3.465412920424649
815.0,22.68965176991153,6.262869734254132,4.378016133194648
820.0,19.285840088878633,5.919444943610004,4.334402233507121
825.0,25.890178781852374,6.64726845285492,4.014465969485916
830.0,24.305803153134093,6.556605848459853,3.7564924935889468
835.0,19.474917046908907,5.949326137678647,4.552149899911574
840.0,17.19462756740511,6.399032722904965,3.577096240835296
845.0,27.70811984993608,5.772203087945418,4.038952837270498
850.0,21.520032480673308,5.905883848770119,4.109763720107898
855.0,20.860620158993868,5.837793628229284,3.6556624711643746
860.0,15.410572843248868,5.859324010376818,4.453155427057702
865.0,19.737282908021477,5.530178314380182,3.7637747060009783
870.0,17.781724165461156,6.2382302621656995,3.543765230855076
875.0,18.782577877166,6.902768008061585,4.35296549836572
880.0,17.86496937684921,6.076714509590603,3.9409516482730846
885.0,17.036659063791756,6.505939805525726,3.8844341570060688
890.0,22.753018720580425,4.801010699689174,4.191314967979082
895.0,20.59124712369299,6.353816612266309,4.383166150828021
900.0,18.074088313072146,5.625305201791631,3.9490971106405097
905.0,16.946864651175858,5.922518352549859,3.9147846026441817
910.0,20.680512911993844,5.031951333118521,3.853829325293036
915.0,19.237018263223856,5.473707975301304,4.176995293638406
920.0,15.981826002435758,5.262019449321236,4.170712997433649
925.0,21.543853271965528,5.4373291845399265,4.421659526611915
930.0,19.174329814044633,4.461163663421327,3.637222792275055
935.0,14.333630780663698,5.516910902475705,4.188981264341904
940.0,20.519668043585547,5.588632128357277,3.785127718566791
945.0,21.846617685248056,5.599798814642994,3.717776167465542
950.0,16.836383219618472,5.420861707191942,3.8766311737888923
955.0,19.117009284621137,5.118821477593818,3.3486433806081566
960.0,19.851763129998155,5.418030144642411,3.691477942220967
965.0,11.634848429145013,5.202022195595454,4.223106155274287
970.0,14.814385061320221,5.172007416474214,3.8793472191258687
975.0,14.297610198392963,5.795634325910746,3.1118015599868727
980.0,11.90730056880933,6.978082703298634,3.6589050525477043
985.0,14.588782025023697,5.411440819095159,4.122516494819297
990.0,17.667069775573104,5.217112825262877,3.6925361482700416
995.0,15.19020473459524,5.099249452134455,3.8354060041676634
1000.0,18.168567921387464,4.062441975647111,3.0474071307856985
